Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,SUM_PROCEDURES,tempID,SUM_MEDICATIONS
108cff4f-f9f1-4817-81a1-110697e354de,1948-06-30,,999-41-7679,S99923624,X29984017X,Mr.,Mariano761,Castillo397,,,S,white,hispanic,M,Portsmouth  Saint John Parish  DM,613 Mertz Arcade,South Hadley,Massachusetts,Hampshire County,,42.2993880309228,-72.6022624570605,1517264.49,10015.94,11522.13,108cff4f-f9f1-4817-81a1-110697e354de,171242.09
10a4a009-2d24-4512-8506-f8d8c36255d5,1987-08-27,,999-16-4620,S99978812,X16543647X,Mrs.,Antonio44,Jacobi462,,Schuster709,M,white,nonhispanic,F,New Bedford  Massachusetts  US,600 Franecki View,Lynn,Massachusetts,Essex County,,42.4233695088994,-70.9477933462638,647411.6,7693.4,1276032.25,10a4a009-2d24-4512-8506-f8d8c36255d5,1026.13
10ab86b6-a248-4dcf-bebb-3ba143c0ea29,1982-03-15,,999-26-1442,S99921943,X34062017X,Mr.,Blake449,Connelly992,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,689 Ankunding Estate,Cambridge,Massachusetts,Middlesex County,02472,42.3660720115959,-71.1596726869381,921034.3,3468.84,1930.97,10ab86b6-a248-4dcf-bebb-3ba143c0ea29,19.98
10c64243-1b39-4f8d-8add-6c767a2f2e50,1986-03-07,,999-49-2401,S99915070,X9187904X,Mr.,Laurence43,Hermiston71,,,M,black,hispanic,M,Chelmsford  Massachusetts  US,189 Beer Lock Unit 84,Boston,Massachusetts,Suffolk County,02120,42.3363682834172,-71.0409312226191,915241.57,2593.12,15030.7,10c64243-1b39-4f8d-8add-6c767a2f2e50,96102.1
11978d7a-93c0-4e8d-b4c6-320e6c07c5fc,2003-09-22,,999-33-8345,S99968187,,,Loan904,Stoltenberg489,,,,white,nonhispanic,F,Waltham  Massachusetts  US,109 Hermann Byway Unit 53,Scituate,Massachusetts,Plymouth County,02066,42.1818654811954,-70.7181554157352,366860.62,5907.28,438817.06,11978d7a-93c0-4e8d-b4c6-320e6c07c5fc,1555.72
119ab996-9fbd-4243-9a4a-e821dfc6c6f9,1913-05-30,2001-05-25,999-27-9054,S99995812,X23643503X,Mr.,Darrick836,Hoppe518,,,M,black,nonhispanic,M,Chicopee  Massachusetts  US,471 Gerlach Trafficway,Boston,Massachusetts,Suffolk County,02163,42.3597745531536,-71.1070842146529,1714582.4,12948.19,28594.44,119ab996-9fbd-4243-9a4a-e821dfc6c6f9,125948.22
11a0d503-fad9-4633-86b2-00398d650077,1993-06-14,,999-32-7236,S99953678,X3880353X,Mr.,Stanford577,Stanton715,,,,white,hispanic,M,Andover  Massachusetts  US,781 Lockman Bridge,Holyoke,Massachusetts,Hampden County,01040,42.2073102868671,-72.6614342989393,684160.15,3375.56,20851.62,11a0d503-fad9-4633-86b2-00398d650077,1548.69
11e1992a-28b9-4ee8-bb7f-1c3a7041b57d,1948-07-04,,999-41-1321,S99941808,X36371954X,Ms.,Alease857,Strosin214,,,S,asian,nonhispanic,F,Pepperell  Massachusetts  US,1057 Sawayn Track Suite 67,Pittsfield,Massachusetts,Berkshire County,01201,42.4231086589558,-73.2400562663903,1464950.6,16987.59,23056.88,11e1992a-28b9-4ee8-bb7f-1c3a7041b57d,145333.93
12485794-a6c5-466e-b1a5-92e9c0f443e8,2000-10-16,,999-51-1521,S99926660,,Ms.,September423,Hermann103,,,,white,nonhispanic,F,Northampton  Massachusetts  US,243 Schamberger Club,Norwood,Massachusetts,Norfolk County,,42.1834715955801,-71.1868251116676,450299.17,2873.12,2553.64,12485794-a6c5-466e-b1a5-92e9c0f443e8,1339.67
12540ff0-7817-40f4-8b55-a19926736785,1999-09-02,,999-85-6147,S99994896,X19855804X,Mr.,Jc393,Waters156,,,,white,nonhispanic,M,Holyoke  Massachusetts  US,986 Price Road,Yarmouth,Massachusetts,Barnstable County,,41.7056852252695,-70.2626033705095,423650.68,2711.44,12869.39,12540ff0-7817-40f4-8b55-a19926736785,8.48
128d5c93-dfce-49a1-8d08-e9b24abcb4db,2015-09-03,,999-19-4863,,,,Tifany477,Wilderman619,,,,black,nonhispanic,F,Worcester  Massachusetts  US,975 Murphy Tunnel Apt 27,Plymouth,Massachusetts,Plymouth County,02360,41.8801316490312,-70.6619548788536,101192.09,1949.88,6287.2,128d5c93-dfce-49a1-8d08-e9b24abcb4db,11833.93
1302bca8-7576-4009-aac7-8750c7d50140,1941-02-14,1995-06-02,999-89-8647,S99937748,X76554497X,Mrs.,Criselda629,Kuvalis369,,O'Conner199,M,black,nonhispanic,F,Westford  Massachusetts  US,623 Paucek Gardens,Hanover,Massachusetts,Plymouth County,,42.1482364988813,-70.8336314375552,1267481.98,5982.72,341793.84,1302bca8-7576-4009-aac7-8750c7d50140,17736.74
1324aa93-d950-4796-b3f7-e1ab68c6505f,2015-01-03,,999-32-8525,,,,Cortez851,Goodwin327,,,,white,nonhispanic,M,Nantucket  Massachusetts  US,214 Hane Course Unit 68,Westford,Massachusetts,Middlesex County,,42.6287598409501,-71.4096327564349,110983.92,1857.4,34838.4,1324aa93-d950-4796-b3f7-e1ab68c6505f,145.6
137acc1b-dbca-473e-84bb-fe1baaf98819,1911-11-19,1975-11-03,999-95-7671,S99921833,X86727830X,Mr.,Boyd728,Beahan375,,,M,white,nonhispanic,M,Yarmouth  Massachusetts  US,698 Lehner Light,West Tisbury,Massachusetts,Dukes County,,41.3553704920479,-70.6248672898332,1421445.21,89824.57,27747.37,137acc1b-dbca-473e-84bb-fe1baaf98819,718098.6
13a3a783-ecc5-4ec5-b3dc-168b15cebb88,1951-07-20,,999-60-3722,S99940623,X478753X,Mr.,Mohammad578,Nikolaus26,,,S,white,nonhispanic,M,Berkley  Massachusetts  US,837 Sporer Throughway Apt 92,Chicopee,Massachusetts,Hampden County,01013,42.2001476668296,-72.5633069871376,1471673.69,142028.34,94615.37,13a3a783-ecc5-4ec5-b3dc-168b15cebb88,260301.76
13b9a676-7cfd-4b7c-bdb6-43ec52b7c919,1914-09-05,1977-03-30,999-80-8862,S99994941,X29811447X,Mrs.,Karma832,Wolff180,,Yost751,M,white,nonhispanic,F,Boston  Massachusetts  US,803 Stracke Gateway Unit 64,Norwood,Massachusetts,Norfolk County,,42.2260464405342,-71.151962050435,1253149.75,11117.12,70281.95,13b9a676-7cfd-4b7c-bdb6-43ec52b7c919,13548.73
13c98b78-98e9-41fb-a29a-686d005d98f7,1978-04-06,,999-16-2675,S99990179,X6079310X,Mr.,Tommy814,Bechtelar572,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,566 Jast Knoll Unit 44,Webster,Massachusetts,Worcester County,,42.0972065543831,-71.8636204662388,1075274.49,10038.28,1898.15,13c98b78-98e9-41fb-a29a-686d005d98f7,79689.76
13db4bb8-d1dc-4158-a820-d2d1b7084fc4,1946-05-11,,999-99-3770,S99960086,X86202856X,Mrs.,Dulce933,Keebler762,,Hirthe744,M,white,nonhispanic,F,Everett  Massachusetts  US,911 Lebsack Route Unit 85,Malden,Massachusetts,Middlesex County,02155,42.3795762890418,-71.1151716913763,1507575.79,26409.61,38440.71,13db4bb8-d1dc-4158-a820-d2d1b7084fc4,348954.54
14213801-5f47-42f9-9a84-729bdc410786,2004-08-25,,999-40-5765,,,,Josiah310,Leffler128,,,,white,nonhispanic,M,Boston  Massachusetts  US,544 Heller Camp,Falmouth,Massachusetts,Barnstable County,02540,41.6011390380471,-70.5898106280662,358120.25,2964.8,7685.69,14213801-5f47-42f9-9a84-729bdc410786,20.75
14289f20-085c-4fc8-bdd8-e2074166d91f,1968-03-29,,999-64-4625,S99914164,X56336942X,Mrs.,Caterina17,Schulist381,,Mann644,M,white,hispanic,F,Boston  Massachusetts  US,260 Kutch Walk,Fitchburg,Massachusetts,Worcester County,,42.6315151040673,-71.8392184983341,983073.47,11767.04,27637.43,14289f20-085c-4fc8-bdd8-e2074166d91f,195008.38
143a7c79-21b9-4240-b8ec-dbeb600699ea,1972-12-05,,999-79-7251,S99953237,X56493014X,Mr.,Francisco472,Burgos636,,,M,white,hispanic,M,Panama City  Panama  PA,746 Weissnat Landing,Boston,Massachusetts,Suffolk County,02203,42.3023047814962,-71.0889598918489,1144417.26,3662.16,24779.4,143a7c79-21b9-4240-b8ec-dbeb600699ea,52.51
144edc8e-936e-42d7-8e7d-f3578cf80cc2,1942-07-27,,999-69-6662,S99985073,X16624701X,Mrs.,Andre610,Murray856,,West559,M,white,nonhispanic,F,Greenfield  Massachusetts  US,788 Connelly Highlands,Worcester,Massachusetts,Worcester County,01583,42.3304125416488,-71.742655020803,1384121.18,14343.32,24795.44,144edc8e-936e-42d7-8e7d-f3578cf80cc2,5062.71
1474f954-3781-4de1-9d5d-27a2b8688419,1994-02-25,,999-61-4523,S99953247,X66416063X,Ms.,Tamisha203,Considine820,,,,white,nonhispanic,F,Worcester  Massachusetts  US,589 McLaughlin Route Apt 69,Wareham,Massachusetts,Plymouth County,,41.7607992858186,-70.7511725489897,84681.47,9639.33,273717.53,1474f954-3781-4de1-9d5d-27a2b8688419,26765.51
1510fff3-4a1d-4606-9ede-a5342afa6886,1954-10-15,,999-43-8466,S99956984,X61296318X,Mrs.,Mina319,Gusikowski974,,Murray856,M,white,nonhispanic,F,Attleboro  Massachusetts  US,747 Aufderhar Mall Unit 48,Groveland,Massachusetts,Essex County,,42.7546319247813,-71.0494041853392,1492484.02,6016.09,66258.68,1510fff3-4a1d-4606-9ede-a5342afa6886,5273.45
15545751-f1be-43db-9f35-b3aaa0a959e2,1949-09-04,2002-08-26,999-19-7899,S99998900,X22725008X,Ms.,Brittni468,Grimes165,,,S,white,nonhispanic,F,Charlton  Massachusetts  US,427 Williamson Boulevard,Northbridge,Massachusetts,Worcester County,,42.1464864724942,-71.6476068504994,1088590.86,3637.84,140340.37,15545751-f1be-43db-9f35-b3aaa0a959e2,62710.52
163bf814-7fdc-4b89-b6c3-41219880b68d,2003-08-06,,999-59-8736,S99912449,,,Johnathon489,Brekke496,,,,white,nonhispanic,M,Methuen  Massachusetts  US,690 Marks Vale Apt 32,Barnstable,Massachusetts,Barnstable County,02672,41.6889068729759,-70.2656449828361,51261.21,3073.15,22627.45,163bf814-7fdc-4b89-b6c3-41219880b68d,80.86
1686a27e-c76f-471f-b445-4e537bc2fc2f,2003-03-02,,999-14-7326,S99938204,,,Garland107,Corkery305,,,,white,nonhispanic,M,Belchertown  Massachusetts  US,587 Ratke Esplanade,Taunton,Massachusetts,Bristol County,02767,41.9793054683311,-71.0955183130775,53903.45,4073.21,6631.85,1686a27e-c76f-471f-b445-4e537bc2fc2f,22970.46
169c9208-990a-497b-b778-2632875b8e78,1981-04-18,,999-49-6202,S99949849,X25697893X,Mr.,Major265,Beahan375,,,M,white,nonhispanic,M,Dartmouth  Massachusetts  US,378 Ankunding Promenade Apt 83,Brockton,Massachusetts,Plymouth County,02351,42.0979799615928,-70.9892373400391,120492.55,3965.48,4133.02,169c9208-990a-497b-b778-2632875b8e78,53.97
16aea213-825e-4d66-a68c-a2757658673e,1989-03-18,,999-62-7216,S99996583,X40329673X,Mr.,Young120,Quitzon246,,,M,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,475 Terry Port Apt 26,Carlisle,Massachusetts,Middlesex County,,42.5412611446632,-71.4061271589827,753022.4,3277.2,11257.17,16aea213-825e-4d66-a68c-a2757658673e,41.76
16fe231f-5db5-4213-9ce0-ba1944eac066,1955-03-04,1990-06-01,999-20-4435,S99946705,X60938497X,Ms.,Kaye394,Hilpert278,,,S,white,nonhispanic,F,Hudson  Massachusetts  US,491 Heaney Flat,Sharon,Massachusetts,Norfolk County,02067,42.097192839969,-71.203297259672,845751.75,4604.08,395063.81,16fe231f-5db5-4213-9ce0-ba1944eac066,57059.45
16ff017b-226f-4df9-9ea0-74a68b064dc2,1977-12-01,,999-72-5157,S99999368,X12230309X,Mr.,Cortez851,Brown30,,,S,white,nonhispanic,M,Reading  Massachusetts  US,814 Blick Avenue Unit 22,Wayland,Massachusetts,Middlesex County,,42.4011993821497,-71.3175521250764,1146445.65,4478.0,16308.64,16ff017b-226f-4df9-9ea0-74a68b064dc2,228836.79
171508e4-8de0-4f33-b7d0-87b7ac4a8008,1958-09-22,,999-25-9934,S99971599,X36821463X,Mr.,Gary33,Zulauf375,,,M,white,nonhispanic,M,Boston  Massachusetts  US,188 Baumbach Arcade Apt 78,Halifax,Massachusetts,Plymouth County,,42.026301009014,-70.9114644778948,1346066.31,12199.29,2484.17,171508e4-8de0-4f33-b7d0-87b7ac4a8008,86245.72
173c7abc-b19b-4533-aa53-7156b53df51f,1954-02-03,1995-06-14,999-91-6517,S99984832,X42668698X,Mr.,Leopoldo762,Anderson154,,,S,white,nonhispanic,M,Holyoke  Massachusetts  US,629 Mills Park,New Ashford,Massachusetts,Berkshire County,,42.5972594349909,-73.1848150020378,7324.04,0.0,271600.74,173c7abc-b19b-4533-aa53-7156b53df51f,3935.82
1786920f-c6fd-4fa7-a0dc-70a5ccc1fc79,1935-08-25,,999-90-2592,S99930752,X16183370X,Mrs.,Cassandra224,O'Reilly797,,Franecki195,M,white,nonhispanic,F,Ashland  Massachusetts  US,1028 O'Hara Corner Unit 84,Woburn,Massachusetts,Middlesex County,01890,42.5066598794171,-71.1295748806624,1544937.86,21830.78,12400.5,1786920f-c6fd-4fa7-a0dc-70a5ccc1fc79,216544.99
17c1cce5-2df1-4597-90fa-60cbe557b210,2010-10-07,,999-99-7824,,,,Codi873,Bins636,,,,white,nonhispanic,F,Leominster  Massachusetts  US,208 Stehr Port,Northborough,Massachusetts,Worcester County,,42.3713690367534,-71.6590240045388,219202.7,2443.2,4978.74,17c1cce5-2df1-4597-90fa-60cbe557b210,14667.17
1821a44e-ba5e-4250-aae9-23ec9c0c26f1,1964-04-18,,999-30-5364,S99934745,X17362023X,Mrs.,Jacquelyn628,Senger904,,Miller503,M,white,nonhispanic,F,Marshfield  Massachusetts  US,983 Rolfson Key,Boston,Massachusetts,Suffolk County,02110,42.3317539076347,-71.1203636115034,1236599.41,18075.82,71691.9,1821a44e-ba5e-4250-aae9-23ec9c0c26f1,136416.86
1847f723-4c17-46b8-805a-61d8cb43c9bb,1977-11-18,,999-22-7855,S99952566,X57876948X,Mr.,Ty725,Schmeler639,,,M,white,nonhispanic,M,Malden  Massachusetts  US,938 Streich Loaf,Springfield,Massachusetts,Hampden County,,42.1185075674177,-72.5989698913964,1137316.11,4478.0,12049.47,1847f723-4c17-46b8-805a-61d8cb43c9bb,75101.58
18794a7c-c7fa-47d6-8387-9fc133c4e1e3,1982-06-21,,999-95-1628,S99980787,X4909275X,Mrs.,Victoria535,Mares644,,Vega377,M,white,hispanic,F,Panama City  Panama  PA,687 Abbott Trail Unit 43,Waltham,Massachusetts,Middlesex County,02472,42.3885371637955,-71.2119412329909,850832.44,8130.88,411616.59,18794a7c-c7fa-47d6-8387-9fc133c4e1e3,13193.64
1930a1b6-6533-4509-ab9f-df36f00fb8ec,1988-11-22,,999-91-7188,S99977777,X8834109X,Mr.,Clint766,Deckow585,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,526 Kunde Terrace,Cambridge,Massachusetts,Middlesex County,02472,42.35809989166,-71.1605214120099,101049.65,18772.92,3396.36,1930a1b6-6533-4509-ab9f-df36f00fb8ec,153755.82
1968aa31-5fce-461a-9486-6e385a7b75e7,1986-04-11,,999-62-1418,S99944435,X83882355X,Mrs.,Daniela614,Hernádez343,,Pineda243,M,black,hispanic,F,Portsmouth  Saint John Parish  DM,953 Zulauf Flat Apt 96,Athol,Massachusetts,Worcester County,,42.5204947428083,-72.1985028735383,711906.83,7145.93,342251.02,1968aa31-5fce-461a-9486-6e385a7b75e7,192104.09
199946d9-69de-43e1-9ce6-d6b646b84955,2017-11-23,,999-67-4988,,,,Lasandra232,Muller251,,,,white,nonhispanic,F,Belmont  Massachusetts  US,617 Osinski Annex,Norton,Massachusetts,Bristol County,,41.9264446264371,-71.156548989717,57484.89,1458.24,9191.66,199946d9-69de-43e1-9ce6-d6b646b84955,4537.98
19ad9612-4b4d-4a82-a323-c07168ec4d85,1930-03-26,,999-82-1922,S99948143,X5844241X,Mr.,Nigel915,Green467,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,659 Weimann Station Unit 95,Fall River,Massachusetts,Bristol County,02721,41.6861927327271,-71.0800606802088,127710.55,12080.52,6394.6,19ad9612-4b4d-4a82-a323-c07168ec4d85,690881.2
19d2cfb8-439b-454a-b47e-5274c219005b,1914-09-06,1977-03-19,999-53-9263,S99970062,X24834738X,Mr.,Walker122,Kuhic920,,,S,white,nonhispanic,M,Hingham  Massachusetts  US,524 Brekke Dale Suite 9,Worcester,Massachusetts,Worcester County,,42.2494280314524,-71.7333851191595,2145924.4,3559.68,649334.710000015,19d2cfb8-439b-454a-b47e-5274c219005b,566628.669999992
19d6d7d2-4f3c-437c-9378-6c9a730c3f96,1970-01-18,1998-01-25,999-37-5896,S99991030,X74548283X,Mr.,Rodger755,Lynch190,,,M,white,nonhispanic,M,Easton  Massachusetts  US,938 Wunsch Bay Suite 74,Haverhill,Massachusetts,Essex County,01832,42.7329632593407,-71.1097205237264,718019.02,3250.52,69428.51,19d6d7d2-4f3c-437c-9378-6c9a730c3f96,32740.25
19dea027-3a86-4f26-8b69-bbe969cb67cf,1988-05-29,,999-76-7951,S99914152,X20325549X,Mrs.,Rebekah348,Padberg411,,Terry864,M,asian,nonhispanic,F,Springfield  Massachusetts  US,930 Rolfson Hollow Apt 15,Revere,Massachusetts,Suffolk County,02151,42.3983536734092,-70.9957815048213,101732.67,11037.05,434150.3,19dea027-3a86-4f26-8b69-bbe969cb67cf,19276.32
1a100862-757a-4450-94a6-9731a522f707,1948-03-23,2014-10-08,999-86-2275,S99975609,X45951887X,Mrs.,Lorinda137,Rogahn59,,Gulgowski816,M,white,nonhispanic,F,Westfield  Massachusetts  US,862 Pollich Mews,Belchertown,Massachusetts,Hampshire County,,42.2592686054408,-72.3507485677313,1453963.77,8614.44,171489.21,1a100862-757a-4450-94a6-9731a522f707,20470.73
1a289f28-b73b-4d3a-83ef-2216e8837bad,2005-10-15,,999-68-7312,,,,Earl438,Friesen796,,,,white,nonhispanic,M,Framingham  Massachusetts  US,820 Stehr Fort Suite 88,Quincy,Massachusetts,Norfolk County,02170,42.2884273095886,-71.000040216754,359404.17,3867.24,5922.54,1a289f28-b73b-4d3a-83ef-2216e8837bad,123350.8
1a7e8f38-95df-4c27-8897-21ed04c3b98b,1942-05-23,2016-06-10,999-14-8763,S99976389,X16898050X,Mr.,Lino542,Cronin387,,,M,native,nonhispanic,M,Otis  Massachusetts  US,380 McGlynn Branch,Chatham,Massachusetts,Barnstable County,02633,41.7081422822991,-69.9910111072989,271613.3,78693.02,38665.82,1a7e8f38-95df-4c27-8897-21ed04c3b98b,188761.9
1a83f5ad-8f5a-4455-835e-22cc1ef19576,2009-04-22,,999-69-1703,,,,Marcela739,Tamayo777,,,,white,hispanic,F,Carolina  Puerto Rico  PR,796 Osinski Camp,Fairhaven,Massachusetts,Bristol County,,41.6354871922671,-70.8448734834064,292865.31,2454.04,9423.67,1a83f5ad-8f5a-4455-835e-22cc1ef19576,6.99
1aa71b23-790e-4d22-92da-c689682c8993,1993-05-03,,999-84-7590,S99922416,X45217366X,Ms.,Jeannie478,VonRueden376,,,,white,nonhispanic,F,Ashburnham  Massachusetts  US,711 Williamson Dale,Ayer,Massachusetts,Middlesex County,,42.5198988512541,-71.6009012317879,669285.92,4269.85,197894.04,1aa71b23-790e-4d22-92da-c689682c8993,155158.82
1ab6d5c8-edbe-4c71-8f7a-2af7010af2ab,1946-06-24,,999-32-3976,S99950255,X43158441X,Ms.,Sharilyn202,Romaguera67,,,S,white,nonhispanic,F,New Bedford  Massachusetts  US,882 Hane Bridge,New Bedford,Massachusetts,Bristol County,02744,41.6766192987352,-70.9750979616144,1525175.03,11562.13,77608.2,1ab6d5c8-edbe-4c71-8f7a-2af7010af2ab,25092.75
1b2bfa77-4f42-43e6-84a8-815fcc40c549,1994-06-21,,999-65-1983,S99929670,X22158882X,Mr.,Dee580,Kris249,,,,white,nonhispanic,M,Munich  Bavaria  DE,1097 Olson Branch,Canton,Massachusetts,Norfolk County,,42.148096810068,-71.1333805495597,596400.01,3819.68,8585.85,1b2bfa77-4f42-43e6-84a8-815fcc40c549,35785.36
1bacaab1-708b-42fe-8f12-fbe97a725440,1950-07-25,,999-45-9162,S99972288,X56680532X,Mrs.,Rochell365,Koch169,,Becker968,M,white,nonhispanic,F,Chicopee  Massachusetts  US,481 Smith Bay,Milton,Massachusetts,Norfolk County,02186,42.2582983805198,-71.0985032360289,1419054.91,13813.25,3655.31,1bacaab1-708b-42fe-8f12-fbe97a725440,259341.22
1be72444-925b-4a44-ac45-608a4ba2e8d5,1985-10-10,,999-89-4456,S99959811,X24743827X,Mrs.,Elaine830,Wiza601,,Barrows492,M,white,nonhispanic,F,Plymouth  Massachusetts  US,925 Witting Ramp,Attleboro,Massachusetts,Bristol County,02703,41.8874433642037,-71.2612355127643,761893.49,5844.32,151917.74,1be72444-925b-4a44-ac45-608a4ba2e8d5,62280.2
1c0cea09-f0db-4ef0-a551-d67645ee4538,1927-04-24,2018-07-24,999-42-6157,S99918277,X52058850X,Mrs.,Hsiu839,McClure239,,Lynch190,M,asian,nonhispanic,F,Ahmedabad  Gujarat  IN,420 Nitzsche Vale,Melrose,Massachusetts,Middlesex County,02176,42.4907730986081,-71.0839128012241,133534.4,40757.64,18217.07,1c0cea09-f0db-4ef0-a551-d67645ee4538,314076.96
1c2aa038-9366-4c7d-9a3e-52cb753a670f,1962-09-13,,999-19-8817,S99966954,X83180931X,Mr.,Homero668,Carrillo204,,,M,white,hispanic,M,Gaudalajara  Jalisco  MX,627 Weissnat Fork,Boston,Massachusetts,Suffolk County,02128,42.3109346386431,-71.0700902117231,1537244.45,4090.52,1555.53,1c2aa038-9366-4c7d-9a3e-52cb753a670f,7917.98
1c2d500e-c583-40f8-83a8-c987d21346b7,1988-02-14,,999-79-8635,S99918951,X50399966X,Ms.,Cherrie404,Nicolas769,,,S,white,nonhispanic,F,Leominster  Massachusetts  US,786 Bechtelar Alley,Braintree,Massachusetts,Norfolk County,02184,42.1895241052148,-71.0068402324741,686580.01,8837.02,871673.73,1c2d500e-c583-40f8-83a8-c987d21346b7,14040.35
1c3fea30-6be0-419a-b342-50767fd55440,1984-12-27,,999-76-5683,S99954360,X83715067X,Mrs.,Adela471,Llamas954,,Cabrera242,M,white,hispanic,F,Puebla  Puebla  MX,827 Breitenberg Passage,Worcester,Massachusetts,Worcester County,01610,42.3201384587632,-71.7546218262422,791234.65,4830.05,270018.29,1c3fea30-6be0-419a-b342-50767fd55440,14866.32
1d2d568c-c53b-4a2d-8835-a21806cc6645,1953-10-26,2014-06-15,999-36-3973,S99923015,X84826387X,Mr.,Herman763,Morar593,,,M,white,nonhispanic,M,Winchester  Massachusetts  US,587 Konopelski Spur,Milford,Massachusetts,Worcester County,,42.155734253982,-71.5072020324703,1607752.16,4148.0,52291.9,1d2d568c-c53b-4a2d-8835-a21806cc6645,133062.45
1d4f63d2-ddc0-47bc-b2cc-6f58068a5901,2014-10-16,,999-78-4113,,,,Imogene688,Friesen796,,,,white,nonhispanic,F,Brockton  Massachusetts  US,1057 Davis Walk Suite 15,Hanson,Massachusetts,Plymouth County,,42.0425599559534,-70.8794910837097,121060.92,2133.2,6943.65,1d4f63d2-ddc0-47bc-b2cc-6f58068a5901,17510.45
1d604da9-9a81-4ba9-80c2-de3375d59b40,1989-05-25,,999-76-6866,S99984236,X19277260X,Mr.,José Eduardo181,Gómez206,,,M,white,hispanic,M,Marigot  Saint Andrew Parish  DM,427 Balistreri Way Unit 19,Chicopee,Massachusetts,Hampden County,01013,42.2283538231594,-72.5629505509688,271227.08,1334.88,416.69,1d604da9-9a81-4ba9-80c2-de3375d59b40,41.8
1d74896f-fda4-4b30-892e-c486e5e32ca4,1967-03-21,,999-78-6461,S99961079,X77411181X,Mr.,Sydney660,Ondricka197,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,636 Nikolaus Green Unit 35,Billerica,Massachusetts,Middlesex County,,42.6039097952454,-71.2520349954715,1348750.87,5657.84,222551.81,1d74896f-fda4-4b30-892e-c486e5e32ca4,10098.65
1d7fe784-8667-47e8-b733-8e6ec0fbb5f9,1940-04-05,2006-01-08,999-30-7132,S99986129,X21798X,Ms.,Tia76,Crona259,,,S,white,nonhispanic,F,Hopedale  Massachusetts  US,537 Steuber Heights Unit 8,Middleborough,Massachusetts,Plymouth County,,41.855251684894,-70.847340951461,1559999.46,9074.92,33804.35,1d7fe784-8667-47e8-b733-8e6ec0fbb5f9,199921.6
1d97baad-7587-436e-ab04-8f7642432c71,1988-08-15,,999-66-8056,S99957537,X80333072X,Mr.,Frances376,Kovacek682,,,S,white,nonhispanic,M,Tewksbury  Massachusetts  US,517 Cummings Harbor,Tewksbury,Massachusetts,Middlesex County,,42.5713864493191,-71.2151727152165,843867.51,2703.12,3798.65,1d97baad-7587-436e-ab04-8f7642432c71,26.41
1d996507-b0e3-4ef8-ab62-9db3bd808105,1914-09-05,1999-09-16,999-81-9505,S99995290,X23927075X,Mrs.,Valentina258,Marvin195,,Jerde200,M,white,nonhispanic,F,Medford  Massachusetts  US,569 Grimes Lane Suite 4,Norwood,Massachusetts,Norfolk County,02090,42.2007735820668,-71.2454277024368,1390087.59,30680.68,68496.05,1d996507-b0e3-4ef8-ab62-9db3bd808105,307506.16
1dceeee2-ab03-4adb-8cc9-05954d85d625,2003-10-12,,999-36-3248,S99963695,,,Reggie481,Prosacco716,,,,white,nonhispanic,M,Boston  Massachusetts  US,783 O'Reilly Row Suite 22,Hingham,Massachusetts,Plymouth County,,42.2658488838285,-70.9299224000467,401463.15,3157.28,17012.01,1dceeee2-ab03-4adb-8cc9-05954d85d625,73.86
